gora_id,ime,cas,zahtevnost
384,Vršič - Velika Mojstrovka (zahodni vrh),160,"delno zahtevna označena pot, zahtevno brezpotje"
384,Vršič - Velika Mojstrovka (zahodni vrh) (čez Šitno glavo),180,zahtevna neoznačena steza
385,Zadnjica - Kriški rob,315,zahtevno brezpotje
385,Aljažev dom v Vratih - Kriški rob (čez Sovatno in mimo Pogačnikovega doma),345,"delno zahtevna označena pot, zahtevno brezpotje"
386,Vršič - Velika Mojstrovka (vzhodni vrh) (južna pot),150,zahtevna neoznačena steza
386,Vršič - Velika Mojstrovka (vzhodni vrh) (vzhodni pristop),145,"delno zahtevna označena pot, zahtevna neoznačena steza"
386,Vršič - Velika Mojstrovka (vzhodni vrh),145,"delno zahtevna označena pot, zahtevno brezpotje"
386,Vršič - Velika Mojstrovka (vzhodni vrh) (čez Šitno glavo),165,zahtevna neoznačena steza
387,Konec ceste na Pokljuki - Šmarjetna glava,360,zahtevno brezpotje
387,Zadnjica - Šmarjetna glava,380,zahtevno brezpotje
387,Dolina Krma - Šmarjetna glava,370,zahtevno brezpotje
387,Aljažev dom v Vratih - Šmarjetna glava (mimo Koče na Doliču),405,zahtevno brezpotje
388,Aljažev dom v Vratih - Spodnji Stenar (čez Sovatno),300,"delno zahtevna označena pot, lahko brezpotje"
389,Vršič - Zadnja Mojstrovka (čez Šitno glavo),205,zahtevno brezpotje
389,Vršič - Zadnja Mojstrovka,185,"delno zahtevna označena pot, zahtevno brezpotje"
390,Nevejski preval / Sella Nevea - Vrh Krnega dola / Monte Cregnedul (neoznačena mulatjera),225,delno zahtevna neoznačena pot
391,Vršič - Kol (po grebenu),295,zahtevno brezpotje
391,Vršič - Kol,275,"delno zahtevna označena pot, zahtevno brezpotje"
392,Zadnjica - Mišelj vrh (čez Dolič),435,zahtevno brezpotje
393,Pod Zjabci - Plaski Vogel (čez Travnik),345,zahtevno brezpotje
394,Soča - Bavški Grintavec,315,zahtevna označena pot
394,Zadnja Trenta (Flori) - Bavški Grintavec (direktna pot),270,zelo zahtevna označena pot
394,Zadnja Trenta (Flori) - Bavški Grintavec (čez Kanski preval),285,zelo zahtevna označena pot
395,Bavšica - Briceljk,300,zahtevna neoznačena steza
396,Belopeška jezera - Vevnica (pot življenja / Via della Vita),360,izjemno zahtevna označena pot
397,Dolina Krma - Vrh Snežne konte,285,lahko brezpotje
397,Konec ceste na Pokljuki - Vrh Snežne konte,285,"zahtevna označena pot, lahko brezpotje"
397,Uskovnica (Razpotje) - Vrh Snežne konte (čez planino Spodnji Tosc),315,"zahtevna označena pot, lahko brezpotje"
398,Parkirišče Kot - Vrh Žlebi,285,zelo zahtevna označena pot
399,D postaja - Velika Črnelska špica,215,zahtevna označena pot
399,Nevejski preval - Velika Črnelska špica (pot 636),285,zahtevna označena pot
399,Nevejski preval - Velika Črnelska špica (po smučarski progi),270,zahtevna označena pot
400,Vršič - Mala Mojstrovka (Hanzova pot),135,zelo zahtevna označena pot
400,Vršič - Mala Mojstrovka (južna pot),135,delno zahtevna označena pot
400,Vršič - Mala Mojstrovka (čez Šitno glavo),135,"lahka neoznačena steza, zahtevna označena pot"
400,NC Planica - Mala Mojstrovka (skozi Grlo),275,zelo zahtevna označena pot
400,Erjavčeva koča na Vršiču - Mala Mojstrovka (Hanzova pot),145,zelo zahtevna označena pot
401,Dolina Kot - Dom Valentina Staniča pod Triglavom,250,zahtevna označena pot
401,Dolina Krma - Dom Valentina Staniča pod Triglavom,315,lahka označena pot
401,Aljažev dom v Vratih - Dom Valentina Staniča pod Triglavom (Tominškova pot),265,zelo zahtevna označena pot
401,Aljažev dom v Vratih - Dom Valentina Staniča pod Triglavom (čez Prag),270,zelo zahtevna označena pot
401,Konec ceste na Pokljuki - Dom Valentina Staniča pod Triglavom,325,zahtevna označena pot
401,Dolina Krma - Dom Valentina Staniča pod Triglavom (skozi Travno dolino),300,lahka neoznačena steza
401,Turkov rovt (Vrata) - Dom Valentina Staniča pod Triglavom (snežni pristop),250,lahko brezpotje
401,Uskovnica (Lom) - Dom Valentina Staniča pod Triglavom (čez planino Spodnji Tosc),360,zahtevna označena pot
401,Stara Fužina - Dom Valentina Staniča pod Triglavom,465,lahka označena pot
401,Uskovnica (Razpotje) - Dom Valentina Staniča pod Triglavom (čez planino Spodnji Tosc),355,zahtevna označena pot
401,Rudno polje - Dom Valentina Staniča pod Triglavom,350,zahtevna označena pot
401,Dolina Kot - Dom Valentina Staniča pod Triglavom (pot Lojzeta Rekarja),325,zelo zahtevna označena pot
402,Planina Blato - Zadnji Vogel (snežni pristop),255,lahko brezpotje
403,Bavšica - Mali Ozebnik,290,"zelo zahtevna označena pot, zelo zahtevno brezpotje"
403,Loška Koritnica - Mali Ozebnik,265,"zelo zahtevna označena pot, zelo zahtevno brezpotje"
404,Rifugio Gilberti - Žrd / Sart,195,delno zahtevna označena pot
404,Reklanska dolina - Žrd / Sart,315,zahtevna označena pot
404,Solbica / Stolvizza - Žrd / Sart (mimo Ricovero Igor Crasso),360,zahtevna označena pot
404,Ladina - Žrd / Sart (mimo bivaka Marussich),360,delno zahtevna označena pot
404,Korito / Coritis - Žrd / Sart,340,delno zahtevna označena pot
405,Planina Blato - Velika Zelnarica (po dolini Za Kopico),255,lahko brezpotje
405,Planina  Blato - Velika Zelnarica (čez Štapce),345,"delno zahtevna označena pot, lahko brezpotje"
405,Koča pri Savici - Velika Zelnarica (čez Vrata),400,"zahtevna označena pot, lahko brezpotje"
405,Koča pri Savici - Velika Zelnarica (čez Štapce),390,"zahtevna označena pot, lahko brezpotje"
405,Konec ceste na Vogar - Velika Zelnarica (čez Štapce),350,"delno zahtevna označena pot, lahko brezpotje"
406,Zajzera - Veliki Nabojs / Monte Nabois grande,270,zelo zahtevna označena pot
406,Zajzera - Veliki Nabojs / Monte Nabois grande (grebenska pot),270,zelo zahtevna označena pot
407,Koča pri  Savici - Malo Špičje (mimo Zasavske koče),360,"zahtevna označena pot, lahka neoznačena steza"
407,Planina Blato - Malo Špičje (po dolini Za Kopico),365,"lahka označena pot, lahka neoznačena steza"
407,Trenta - Malo Špičje,315,"lahka označena pot, lahka neoznačena steza"
407,Zadnjica - Malo Špičje,305,"lahka označena pot, lahka neoznačena steza"
408,Planina Blato - Mala Zelnarica (po dolini Za Kopico),255,delno zahtevna označena pot
408,Planina Blato - Mala Zelnarica (čez Štapce),310,delno zahtevna označena pot
408,Koča pri Savici - Mala Zelnarica (čez Štapce),355,zahtevna označena pot
408,Koča pri Savici - Mala Zelnarica (čez Vrata),400,zahtevna označena pot
408,Konec ceste na Vogar - Mala Zelnarica (čez Štapce),315,delno zahtevna označena pot
409,Planina Blato - Škednjovec (po zahodnem grebenu),270,zelo zahtevno brezpotje
409,Planina Blato - Škednjovec (po vzhodnem grebenu),300,zelo zahtevno brezpotje
410,Dolina Kot - Spodnja Vrbanova špica (pot Lojzeta Rekarja),240,zelo zahtevna označena pot
411,D postaja - Konjc,60,zelo zahtevno brezpotje
411,Gozdec - Konjc,265,zelo zahtevno brezpotje
412,Pišnica - Frdamane police,270,zelo zahtevno brezpotje
413,Zadnjica - Na Nizkem (čez Dolič),415,zahtevno brezpotje
414,Konec ceste na Pokljuki - Tosc,205,lahka neoznačena steza
414,Uskovnica (Razpotje) - Tosc,235,"zahtevna označena pot, lahka neoznačena steza"
414,Rudno polje - Tosc,230,lahka neoznačena steza
414,Uskovnica (Lom) - Tosc (čez planino Spodnji Tosc),240,"zahtevna označena pot, lahka neoznačena steza"
414,Krma  - Tosc (severni pristop iz Bohinjskih vratc),300,"delno zahtevna označena pot, zelo zahtevno brezpotje"
414,Srednja vas - Tosc (Za Ribnico in čez planino Spodnji Tosc),325,"zahtevna označena pot, lahka neoznačena steza"
415,NC Planica - Visoka Ponca,285,zelo zahtevna označena pot
415,Belopeška jezera - Visoka Ponca (via normale),240,zelo zahtevna označena pot
415,Belopeška jezera - Visoka Ponca (ferrata),240,zelo zahtevna označena pot
416,Poldov  rovt (Vrata) - Šplevta (čez Brinje),285,zahtevna neoznačena steza
416,Poldov  rovt (Vrata) - Šplevta (mimo bivaka),270,zahtevna neoznačena steza
417,Belopeška jezera - Strug (pot življenja / Via della Vita - Vevnica - Strug),540,izjemno zahtevna označena pot
418,Gozdec - Dom Petra Skalarja na Kaninu,255,lahka označena pot
418,D postaja - Dom Petra Skalarja na Kaninu,50,zahtevna označena pot
418,D postaja - Dom Petra Skalarja na Kaninu (čez Vrh Osojnic),70,zahtevna označena pot
419,Bele vode / Rio Bianco - Visoka Bela Špica / Cima Alta di Riobianco (Normalni pristop iz Zgornje škrbine Belega potoka),300,alpinistični vzpon
420,Pod Zjabci - Travnik,285,"zahtevna neoznačena steza, lahko brezpotje"
421,Dolina Kot - Plesišče (Vrbanove špice) (pot Lojzeta Rekarja),255,zelo zahtevna označena pot
422,Planina Kuhinja - Krn,195,lahka označena pot
422,Dom v Lepeni - Krn,300,lahka označena pot
422,Drežnica - Krn (pot Silva Korena),300,zelo zahtevna označena pot
422,Koča pri Savici - Krn (mimo Krnskega jezera),470,lahka označena pot
422,Planina Kuhinja - Krn (mimo jezera v Lužnici),285,delno zahtevna označena pot
422,Drežnica - Krn (južna pot),285,lahka označena pot
422,Planina Kuhinja - Krn (čez Krnsko škrbino),210,lahka označena pot
422,Koča pri Savici - Krn (čez Prehodce),475,delno zahtevna označena pot
422,Krn - Krn (čez planino Sleme),325,delno zahtevna označena pot
422,Planina Polog - Krn (čez Prehodce),405,delno zahtevna označena pot
422,Planina Polog - Krn (čez planino Sleme),390,delno zahtevna označena pot
422,Planina Zapleč - Krn,270,zahtevna označena pot
422,Tolminske Ravne - Krn,450,zahtevna označena pot
422,Drežnica - Krn (mimo italijanske kapelice na Planici),315,"lahka neoznačena steza, lahka označena pot"
423,Konec ceste na Pokljuki - Veliki Draški vrh,165,delno zahtevna neoznačena pot
423,Rudno polje - Veliki Draški vrh (čez Kačji rob),210,"zahtevna označena pot, delno zahtevna neoznačena pot"
423,Rudno polje - Veliki Draški vrh (čez Jezerce in Studorski preval),190,delno zahtevna neoznačena pot
423,Uskovnica (Razpotje) - Veliki Draški vrh (čez planino Spodnji Tosc),270,"zahtevna označena pot, delno zahtevna neoznačena pot"
423,Konec ceste na Pokljuki  - Veliki Draški vrh (pot čez severni raz),195,zahtevno brezpotje
423,Uskovnica (Razpotje) - Veliki Draški vrh (čez Jezerce in Studorski preval),200,delno zahtevna neoznačena pot
423,Uskovnica (Lom) - Veliki Draški vrh (čez Jezerce in Studorski preval),220,delno zahtevna neoznačena pot
423,Uskovnica (Lom) - Veliki Draški vrh (čez planino Spodnji Tosc),275,"zahtevna označena pot, delno zahtevna neoznačena pot"
423,Srednja vas - Veliki Draški vrh (Za Ribnico in čez planino Spodnji Tosc),360,"zahtevna označena pot, delno zahtevna neoznačena pot"
423,"Srednja vas - Veliki Draški vrh (Za Ribnico, čez Jezerce in Studorski preval)",305,delno zahtevna neoznačena pot
424,NC Planica - Zadnja Ponca,290,zelo zahtevna označena pot
424,Belopeška jezera - Zadnja Ponca,270,zelo zahtevna označena pot
425,Rifugio Gilberti - Vrh Grubje,150,lahko brezpotje
426,NC Planica - Srednja Ponca,240,zahtevna označena pot
426,Belopeška jezera - Srednja Ponca,225,zelo zahtevna označena pot
427,Pod Zjabci - Čelo,315,lahko brezpotje
427,Koča pri Savici - Čelo (mimo Dvojnega jezera),415,"zahtevna označena pot, lahko brezpotje"
427,Konec ceste na Vogar - Čelo (čez Prode),425,lahko brezpotje
427,Planina Blato - Čelo (čez Štapce),420,"delno zahtevna označena pot, lahko brezpotje"
427,Planina Blato - Čelo (čez Prode),420,lahko brezpotje
427,Konec ceste na Vogar - Čelo (čez Štapce),425,"delno zahtevna označena pot, lahko brezpotje"
427,Koča pri Savici - Čelo (čez Komno),460,lahko brezpotje
428,Planina Blato - Srednji Vogel,240,lahko brezpotje
428,Konec ceste na Vogar - Srednji Vogel (mimo Grive),285,lahko brezpotje
429,Konec ceste na Pokljuki - Vernar,255,zelo zahtevno brezpotje
429,Dolina Krma - Vernar,245,zelo zahtevno brezpotje
429,Stara Fužina - Vernar,365,zelo zahtevno brezpotje
429,Planina Blato - Vernar (čez Grintovico),305,zelo zahtevno brezpotje
429,Uskovnica (Razpotje) - Vernar,285,zelo zahtevno brezpotje
429,Uskovnica (Lom) - Vernar,290,zelo zahtevno brezpotje
429,Srednja vas - Vernar (Za Ribnico in čez planino Spodnji Tosc),375,zelo zahtevno brezpotje
429,Rudno polje - Vernar,280,zelo zahtevno brezpotje
430,Trdnjava Kluže - Rombon,300,zahtevna označena pot
430,Zavrzelno - Rombon,285,zahtevna označena pot
430,D postaja - Rombon,300,zahtevna označena pot
430,Nevejski preval - Rombon (pot 636),405,zahtevna označena pot
430,Nevejski preval - Rombon (po smučarski progi),390,zahtevna označena pot
431,Zadnjica - Vodnikov Vršac (Vršac nad Zadnjico),295,lahko brezpotje
431,Zadnjica - Vodnikov Vršac (Vršac nad Zadnjico) (pot Mire Marko Debelakove),405,"zelo zahtevna označena pot, lahko brezpotje"
431,Trenta - Vodnikov Vršac (Vršac nad Zadnjico),295,lahko brezpotje
431,Koča pri Savici - Vodnikov Vršac (Vršac nad Zadnjico),350,"zahtevna označena pot, lahko brezpotje"
431,Planina Blato - Vodnikov Vršac (Vršac nad Zadnjico) (po dolini Za Kopico),345,lahko brezpotje
432,Planina Blato - Kopica (čez Štapce),270,"lahka označena pot, lahko brezpotje"
432,Koča pri Savici - Kopica (čez Štapce),315,"zahtevna označena pot, lahko brezpotje"
432,Konec ceste na Vogar - Kopica (čez Štapce),275,"lahka označena pot, lahko brezpotje"
433,Loška Koritnica - Plešivec (Loška stena),235,"zelo zahtevna označena pot, delno zahtevna neoznačena pot"
433,Bavšica - Plešivec (Loška stena),260,delno zahtevna neoznačena pot
434,Planina Kuhinja - Gomiščkovo zavetišče na Krnu,185,lahka označena pot
434,Dom v Lepeni - Gomiščkovo zavetišče na Krnu,300,lahka označena pot
434,Drežnica - Gomiščkovo zavetišče na Krnu (pot Silva Korena),290,zelo zahtevna označena pot
434,Planina Kuhinja - Gomiščkovo zavetišče na Krnu (čez Krnsko škrbino),210,lahka označena pot
434,Drežnica - Gomiščkovo zavetišče na Krnu (južna pot),275,lahka označena pot
434,Tolminske Ravne - Gomiščkovo zavetišče na Krnu,450,zahtevna označena pot
434,Drežnica - Gomiščkovo zavetišče na Krnu (mimo italijanske kapele na Planici),305,"lahka neoznačena steza, lahka označena pot"
434,Koča pri Savici - Gomiščkovo zavetišče na Krnu (mimo Krnskega jezera),470,lahka označena pot
434,Koča pri Savici - Gomiščkovo zavetišče na Krnu (čez Prehodce),475,delno zahtevna označena pot
435,Planina Blato - Prvi Vogel,230,lahko brezpotje
435,Konec ceste na Vogar - Prvi Vogel (mimo Grive),275,lahko brezpotje
436,Ruski križ - Bivak v Veliki Dnini,225,zahtevno brezpotje
437,Planina Kuhinja - Vrh nad Peski,240,lahka neoznačena steza
437,Dom v Lepeni - Vrh nad Peski (čez Prag),285,lahka neoznačena steza
437,Planina Polog - Vrh nad Peski (čez Prehodce),325,lahka neoznačena steza
437,Krn - Vrh nad Peski (čez planino Sleme),280,lahka neoznačena steza
437,Planina Polog - Vrh nad Peski (čez planino Sleme),345,lahka neoznačena steza
437,Koča pri Savici - Vrh nad Peski (čez Prehodce),415,lahka neoznačena steza
437,Tolminske Ravne - Vrh nad Peski,370,"zahtevna označena pot, lahka neoznačena steza"
438,Planina Kuhinja - Batognica,200,delno zahtevna označena pot
438,Planina Kuhinja - Batognica (mimo jezera v Lužnici),240,lahka označena pot
438,Dom v Lepeni - Batognica (čez Krnsko škrbino),290,delno zahtevna označena pot
438,Krn - Batognica (čez planino Sleme),280,lahka označena pot
438,Dom v Lepeni - Batognica (čez Prag),285,lahka neoznačena steza
438,Koča pri Savici - Batognica (čez Prehodce),430,lahka označena pot
438,Koča pri Savici - Batognica (mimo Krnskega jezera in čez Krnsko škrbino),460,delno zahtevna označena pot
438,Planina Polog - Batognica (čez Prehodce),360,lahka označena pot
438,Planina Polog - Batognica (čez planino Sleme),345,lahka označena pot
438,Tolminske Ravne - Batognica,405,zahtevna označena pot
438,Drežnica - Batognica (južna pot),290,lahka označena pot
438,Koča pri Savici - Batognica (mimo Krnskega jezera in čez Prag),450,lahka označena pot
439,Zadnjica - Zgornje Kriško jezero,285,lahka neoznačena steza
439,Aljažev dom v Vratih - Zgornje Kriško jezero (čez Sovatno in mimo Pogačnikovega doma),315,"delno zahtevna označena pot, lahka neoznačena steza"
440,Zadnjica - Koča na Doliču,305,lahka označena pot
440,Konec ceste na Pokljuki - Koča na Doliču,285,lahka označena pot
440,Zadnjica - Koča na Doliču (čez Komar),285,zelo zahtevna označena pot
440,Planina Blato - Koča na Doliču (Za Kopico),330,lahka označena pot
440,Koča pri Savici - Koča na Doliču,385,zahtevna označena pot
440,Dolina Krma - Koča na Doliču,330,lahka označena pot
440,Aljažev dom v Vratih - Koča na Doliču,330,lahka označena pot
440,Zadnjica - Koča na Doliču (pot Mire Marko Debelakove),405,zelo zahtevna označena pot
440,Planina Blato - Koča na Doliču (čez Grintovico),340,lahka neoznačena steza
440,Rudno polje - Koča na Doliču,310,lahka označena pot
442,Parkirišče Kot - Velika Baba (Kanin) (preko Zg. Brda in sedla Med Baban),195,zahtevna označena pot
442,Žaga - Velika Baba (Kanin),350,delno zahtevna označena pot
442,Parkirišče Kot - Velika Baba (Kanin) (čez Med Babo),225,"delno zahtevna označena pot, lahko brezpotje"
442,Hotel Boka - Velika Baba (Kanin),340,"delno zahtevna neoznačena pot, delno zahtevna označena pot"
442,Parkirišče Kot - Velika Baba (Kanin) (čez Skutnik),260,zahtevna označena pot
443,Nevejski preval - Bela peč/Monte Bila pec,165,zahtevna označena pot
444,Planina Zapleč - Krnčica (neoznačena mulatjera ),180,delno zahtevna neoznačena pot
444,Planina Zapleč - Krnčica (s planine Zaprikraj čez Vršič),240,delno zahtevna neoznačena pot
444,Planina Zapleč - Krnčica,160,zahtevna označena pot
445,Dolina Krma - Teme (pri Rjavini),260,zahtevno brezpotje
446,Planina Zapleč - Srednji vrh (pri Krnu),190,zahtevna označena pot
447,NC Planica - Kotovo sedlo (mimo bivaka),235,zahtevna označena pot
447,NC Planica - Kotovo sedlo (po melišču),235,lahka označena pot
448,Rudno polje - Mali Draški vrh (čez Viševnik),180,zahtevna neoznačena steza
448,Rudno polje - Mali Draški vrh (čez Kačji rob),165,zahtevna neoznačena steza
448,Konec ceste na Pokljuki - Mali Draški vrh,140,zahtevna neoznačena steza
448,Rudno polje - Mali Draški vrh (čez Jezerce in Srenjski preval),175,zahtevna neoznačena steza
